source,target,weight,interaction
IKBKG,EIF1AX,239.0,physical association
EIF1B,RHOB,21.0,physical association
EIF2AK2,EIF6,788.0,physical association
ENSG00000278815,EIF2AK2,2.0,physical association
EIF2AK2,FARSA,788.0,physical association
EIF2AK2,FARSB,788.0,physical association
EIF2AK2,FTSJ3,788.0,physical association
EIF2AK2,GLTSCR2,788.0,physical association
EIF2AK2,GNL3,788.0,physical association
EIF2AK2,GTPBP4,788.0,physical association
EIF2AK2,HIST1H1C,788.0,physical association
EIF2AK2,HNRNPC,788.0,physical association
EIF2AK2,HNRNPCL1,788.0,physical association
EIF2AK2,IFRD1,788.0,physical association
IKBKB,EIF2AK2,1.0,physical association
EIF2AK2,IRF9,4.0,physical association
ISG15,EIF2AK2,311.0,physical association
EIF2AK2,JAK1,2.0,physical association
EIF2AK2,KCTD17,788.0,physical association
EIF2AK2,LYAR,788.0,physical association
EIF2AK2,MAP3K7,26.0,physical association
EIF2AK2,MOV10,788.0,physical association
EIF2AK2,NOC3L,788.0,physical association
EIF2AK2,NOP2,788.0,physical association
EIF2AK2,PABPC4,788.0,physical association
EIF2AK2,PPP1CC,788.0,physical association
EIF2AK2,PRKRA,788.0,physical association
EIF2AK2,PURA,788.0,physical association
SP1,EIF2AK2,10.0,physical association
EIF2AK2,SP3,10.0,physical association
EIF2AK2,SSB,788.0,physical association
EIF2AK2,STAT1,10.0,physical association
STAT2,EIF2AK2,10.0,physical association
EIF2AK2,STAU1,788.0,physical association
EIF2AK2,STAU2,788.0,physical association
EIF2AK2,TARBP2,788.0,physical association
EIF2AK2,TEN1-CDK3,788.0,physical association
EIF2AK2,TIRAP,9.0,physical association
EIF2AK2,TOLLIP,788.0,physical association
EIF2AK2,TOP1,788.0,physical association
TYK2,EIF2AK2,2.0,physical association
EIF2AK2,XRN2,788.0,physical association
EIF2AK2,ZNF346,788.0,physical association
SUZ12,EIF2AK3,4574.0,physical association
RNF2,EIF2S1,4574.0,physical association
RNF2,EIF2S2,4574.0,physical association
SUZ12,EIF2S2,4574.0,physical association
RNF2,EIF2S3,4574.0,physical association
EIF3D,EIF3A,30.0,physical association
RNF2,EIF3A,4574.0,physical association
EIF3D,EIF3B,30.0,physical association
EIF3B,EIF4B,20.0,physical association
EIF3B,MTOR,20.0,physical association
RNF2,EIF3B,4574.0,physical association
EIF3B,RPS6,20.0,physical association
EIF3B,RPS6KB1,20.0,physical association
EIF3B,RPTOR,20.0,physical association
EIF3B,UBB,3624.0,physical association
EIF3D,EIF3C,30.0,physical association
EIF3D,EIF3E,30.0,physical association
EIF3D,EIF3F,30.0,physical association
EIF3D,EIF3G,30.0,physical association
EIF3D,EIF3H,30.0,physical association
EIF3D,EIF3I,30.0,physical association
EIF3D,EIF3J,30.0,physical association
EIF3D,GFI1,51.0,physical association
RNF2,EIF3D,4574.0,physical association
EIF3E,EPAS1,4.0,physical association
EIF3E,IFIT1,3.0,physical association
YWHAE,EIF3E,123.0,physical association
EIF3F,TSC1,43.0,physical association
EIF3G,EPB41,4.0,physical association
RNF2,EIF3I,4574.0,physical association
RNF2,EIF3L,4574.0,physical association
SRPK1,EIF3M,1283.0,phosphorylation reaction
EIF4A1,EIF4E,2130.0,physical association
EIF4E,EIF4A2,2130.0,physical association
POLDIP3,EIF4A3,16.0,physical association
RNF2,EIF4A3,4574.0,physical association
SMG1,EIF4A3,42.0,physical association
SUZ12,EIF4A3,4574.0,physical association
EIF4B,ELAVL1,481.0,physical association
YWHAE,EIF4B,123.0,physical association
EIF4EBP1,EIF4E,3001.0,physical association
EIF4E,EIF4EBP2,3001.0,physical association
EIF4ENIF1,EIF4E,3001.0,physical association
EIF4E,EIF4G1,16.0,physical association
EIF4E,EIF4G2,5.0,physical association
EIF4E,EIF4G3,3001.0,physical association
ELAVL1,EIF4E,21.0,physical association
HNRNPD,EIF4E,21.0,physical association
EIF4E,MKNK1,15.0,physical association
MKNK2,EIF4E,5.0,phosphorylation reaction
PML,EIF4E,3001.0,physical association
EIF4E,VCL,3001.0,physical association
EIF4EBP1,EIF4E2,5.0,physical association
EIF4EBP1,MTOR,23.0,phosphorylation reaction
EIF4EBP1,RPTOR,23.0,physical association
EIF4EBP1,UBAC1,2130.0,physical association
LEO1,EIF4EBP3,3.0,physical association
PAF1,EIF4EBP3,3.0,physical association
ISG15,EIF4G1,311.0,physical association
EIF4G1,MKNK1,15.0,physical association
EIF4G1,TRAF2,8.0,physical association
EIF4G1,UBB,3624.0,ubiquitination reaction
EIF4G2,MKNK1,15.0,physical association
OPTN,EIF5A2,788.0,physical association
OAS3,EIF6,788.0,physical association
RNF2,EIF6,4574.0,physical association
ELAC2,FOXH1,8.0,physical association
SMAD2,ELAC2,8.0,physical association
SMAD3,ELAC2,8.0,physical association
ELANE,ELN,13.0,physical association
ELANE,FCGRT,51.0,physical association
ELANE,GAMT,51.0,physical association
ELANE,GBA2,51.0,physical association
GFI1,ELANE,51.0,physical association
ELANE,HSPD1,51.0,physical association
IL33,ELANE,7.0,protein cleavage
ELANE,MMP9,51.0,physical association
ELANE,MT-CO2,51.0,physical association
ELANE,MT-CO3,51.0,physical association
ELANE,N4BP2L2,51.0,physical association
ELANE,PIGA,51.0,physical association
ELANE,SFTPD,2.0,cleavage reaction
ELANE,UROD,51.0,physical association
ELANE,VPS29,51.0,physical association
ELANE,WDR6,51.0,physical association
ELANE,WRAP73,51.0,physical association
ENAH,ELAVL1,481.0,physical association
EPHB4,ELAVL1,481.0,physical association
ELAVL1,ERBB2,5.0,physical association
ELAVL1,ESR1,3.0,physical association
ETV5,ELAVL1,481.0,physical association
EZH2,ELAVL1,4574.0,physical association
FAM105A,ELAVL1,481.0,physical association
FAM46A,ELAVL1,481.0,physical association
FANCD2,ELAVL1,481.0,physical association
FANCE,ELAVL1,481.0,physical association
FCHSD2,ELAVL1,481.0,physical association
FKBP1A,ELAVL1,481.0,physical association
FNDC3A,ELAVL1,481.0,physical association
FOXN2,ELAVL1,481.0,physical association
FXR1,ELAVL1,481.0,physical association
ELAVL1,G3BP1,481.0,physical association
GADD45B,ELAVL1,13.0,physical association
GAL,ELAVL1,481.0,physical association
ELAVL1,GATA3,1.0,physical association
GCLC,ELAVL1,481.0,physical association
ELAVL1,GSK3B,21.0,physical association
ELAVL1,HDAC6,5.0,physical association
HES1,ELAVL1,481.0,physical association
ELAVL1,HLTF,481.0,physical association
HMG20A,ELAVL1,481.0,physical association
HMOX1,ELAVL1,13.0,physical association
HNRNPA0,ELAVL1,481.0,physical association
ELAVL1,HNRNPD,55.0,physical association
ELAVL1,ID3,13.0,physical association
IER2,ELAVL1,481.0,physical association
ELAVL1,IL13,3.0,physical association
ELAVL1,ILF3,55.0,physical association
INSIG1,ELAVL1,481.0,physical association
IRX1,ELAVL1,481.0,physical association
ISG15,ELAVL1,311.0,physical association
ITPKB,ELAVL1,481.0,physical association
KCTD9,ELAVL1,481.0,physical association
KDM2A,ELAVL1,481.0,physical association
KHSRP,ELAVL1,55.0,physical association
KIF1B,ELAVL1,481.0,physical association
KIF20B,ELAVL1,481.0,physical association
ELAVL1,KLF10,13.0,physical association
KLHL3,ELAVL1,481.0,physical association
LAMTOR3,ELAVL1,481.0,physical association
LIMK1,ELAVL1,481.0,physical association
LPHN1,ELAVL1,481.0,physical association
LTA4H,ELAVL1,481.0,physical association
LYN,ELAVL1,481.0,physical association
MANBAL,ELAVL1,481.0,physical association
MAP4K5,ELAVL1,481.0,physical association
MAPKAPK2,ELAVL1,481.0,physical association
MARCH2,ELAVL1,481.0,physical association
MARVELD2,ELAVL1,481.0,physical association
MDC1,ELAVL1,481.0,physical association
MED20,ELAVL1,481.0,physical association
ELAVL1,MGEA5,481.0,physical association
ELAVL1,MKNK2,481.0,physical association
MPZL1,ELAVL1,481.0,physical association
MSN,ELAVL1,481.0,physical association
MTA1,ELAVL1,21.0,physical association
MTA2,ELAVL1,481.0,physical association
NCOA3,ELAVL1,481.0,physical association
NDUFC2,ELAVL1,481.0,physical association
ELAVL1,NEIL2,481.0,physical association
ELAVL1,NOS2,2.0,physical association
NPLOC4,ELAVL1,481.0,physical association
NUAK1,ELAVL1,481.0,physical association
NUAK2,ELAVL1,481.0,physical association
OCRL,ELAVL1,481.0,physical association
ODF2,ELAVL1,481.0,physical association
ORMDL3,ELAVL1,481.0,physical association
OSBPL2,ELAVL1,481.0,physical association
OTULIN,ELAVL1,481.0,physical association
OXSR1,ELAVL1,481.0,physical association
PAPD5,ELAVL1,481.0,physical association
PCGF2,ELAVL1,481.0,physical association
PDCD4,ELAVL1,481.0,physical association
PEX19,ELAVL1,481.0,physical association
PHACTR2,ELAVL1,481.0,physical association
PHTF2,ELAVL1,481.0,physical association
ELAVL1,PIN1,8.0,physical association
PITPNB,ELAVL1,481.0,physical association
PKN2,ELAVL1,481.0,physical association
ELAVL1,PPP1CB,21.0,physical association
PPP2R5E,ELAVL1,481.0,physical association
PPP3CB,ELAVL1,481.0,physical association
ELAVL1,PPP6C,481.0,physical association
PPTC7,ELAVL1,481.0,physical association
PRKAA1,ELAVL1,481.0,physical association
ELAVL1,PRKCA,5.0,physical association
PRPS2,ELAVL1,481.0,physical association
ELAVL1,PSMD5,481.0,physical association
ELAVL1,PTGS2,13.0,physical association
ELAVL1,PTMA,55.0,physical association
PUM2,ELAVL1,481.0,physical association
ELAVL1,RAB10,21.0,physical association
RABL2A,ELAVL1,481.0,physical association
RASL10B,ELAVL1,481.0,physical association
RBM15,ELAVL1,481.0,physical association
RERE,ELAVL1,481.0,physical association
RFWD2,ELAVL1,481.0,physical association
ELAVL1,RGS2,13.0,physical association
RNF149,ELAVL1,481.0,physical association
RNF2,ELAVL1,4574.0,physical association
RYBP,ELAVL1,481.0,physical association
RYK,ELAVL1,481.0,physical association
SAMD1,ELAVL1,481.0,physical association
SDC2,ELAVL1,481.0,physical association
SDCCAG3,ELAVL1,481.0,physical association
SENP2,ELAVL1,481.0,physical association
SERINC3,ELAVL1,481.0,physical association
SESN3,ELAVL1,481.0,physical association
SHOX2,ELAVL1,481.0,physical association
ELAVL1,SIRT1,8.0,physical association
SKP2,ELAVL1,481.0,physical association
ELAVL1,SLC11A1,1.0,physical association
SLC38A2,ELAVL1,481.0,physical association
SLC39A10,ELAVL1,481.0,physical association
SLC7A1,ELAVL1,1.0,physical association
SMAD2,ELAVL1,481.0,physical association
SMPD1,ELAVL1,481.0,physical association
SNTB2,ELAVL1,481.0,physical association
SNX19,ELAVL1,481.0,physical association
SOCS3,ELAVL1,1.0,physical association
ELAVL1,SORT1,481.0,physical association
SPOCK1,ELAVL1,481.0,physical association
SPRED1,ELAVL1,481.0,physical association
SPRED2,ELAVL1,481.0,physical association
SPSB1,ELAVL1,481.0,physical association
SRD5A1,ELAVL1,481.0,physical association
SRSF9,ELAVL1,481.0,physical association
STAU1,ELAVL1,481.0,physical association
STK24,ELAVL1,481.0,physical association
SUZ12,ELAVL1,4574.0,physical association
TBL1XR1,ELAVL1,481.0,physical association
TCEAL8,ELAVL1,481.0,physical association
TCF7L2,ELAVL1,481.0,physical association
ELAVL1,TFAP2C,481.0,physical association
ELAVL1,TGFB1,8.0,physical association
ELAVL1,THBD,1.0,physical association
THBS1,ELAVL1,2.0,physical association
ELAVL1,TIA1,55.0,physical association
ELAVL1,TIAL1,55.0,physical association
TIMP3,ELAVL1,21.0,physical association
ELAVL1,TLR4,1.0,physical association
TMEM2,ELAVL1,481.0,physical association
TMEM38B,ELAVL1,481.0,physical association
TMEM68,ELAVL1,481.0,physical association
TMEM9B,ELAVL1,481.0,physical association
TMTC4,ELAVL1,481.0,physical association
ELAVL1,TNF,1.0,physical association
TOB1,ELAVL1,481.0,physical association
TP53TG3,ELAVL1,481.0,physical association
TRERF1,ELAVL1,481.0,physical association
TRIM37,ELAVL1,481.0,physical association
TRIM38,ELAVL1,481.0,physical association
TROAP,ELAVL1,481.0,physical association
TRPC1,ELAVL1,481.0,physical association
ELAVL1,TSPAN31,481.0,physical association
TTC33,ELAVL1,481.0,physical association
TUFT1,ELAVL1,481.0,physical association
UBE2H,ELAVL1,481.0,physical association
UBE2J1,ELAVL1,481.0,physical association
UFM1,ELAVL1,481.0,physical association
UHMK1,ELAVL1,481.0,physical association
UHRF1,ELAVL1,481.0,physical association
USP3,ELAVL1,481.0,physical association
UST,ELAVL1,481.0,physical association
WDR45B,ELAVL1,481.0,physical association
ELAVL1,XPO4,481.0,physical association
YES1,ELAVL1,1.0,physical association
ZBTB33,ELAVL1,481.0,physical association
ZC3HAV1,ELAVL1,481.0,physical association
ZFR,ELAVL1,481.0,physical association
ELAVL1,ZHX1,481.0,physical association
ZMPSTE24,ELAVL1,481.0,physical association
ZNF426,ELAVL1,481.0,physical association
ZNF554,ELAVL1,481.0,physical association
ZNF91,ELAVL1,481.0,physical association
IGF2BP1,ELAVL4,10.0,physical association
ELF1,FCAR,4.0,physical association
ELF1,FCER1G,6.0,physical association
ELF1,FES,7.0,physical association
FOS,ELF1,32.0,physical association
ELF1,FOSB,32.0,physical association
ELF1,FOSL1,32.0,physical association
ELF1,FOSL2,32.0,physical association
ELF1,HMGA1,27.0,physical association
ELF1,IL2RA,27.0,physical association
ELF1,JUN,32.0,physical association
ELF1,JUNB,32.0,physical association
ELF1,JUND,32.0,physical association
ELF1,LYN,10.0,physical association
NFATC1,ELF1,7.0,physical association
ELF1,NFATC2,7.0,physical association
ELF1,NFKB1,27.0,physical association
ELF1,REL,27.0,physical association
TOLLIP,ELF1,1.0,physical association
ELF2,LYN,10.0,physical association
NFKB1,ELF3,3.0,physical association
PAK1,ELF3,9.0,phosphorylation reaction
RELA,ELF3,3.0,physical association
TGFBR2,ELF3,2.0,physical association
ELF4,IFNA2,23.0,physical association
ELF4,IFNB1,23.0,physical association
MAVS,ELF4,23.0,physical association
PML,ELF4,3.0,physical association
RELA,ELF4,23.0,physical association
ELF4,TBK1,23.0,phosphorylation reaction
TMEM173,ELF4,23.0,physical association
MAPK1,ELK1,9.0,phosphorylation reaction
MAPK10,ELK1,35.0,phosphorylation reaction
MAPK3,ELK1,6.0,phosphorylation reaction
ELK1,MAPK8,35.0,phosphorylation reaction
ELK1,MAPK9,35.0,phosphorylation reaction
SNCA,ELK1,13.0,physical association
SNCB,ELK1,13.0,physical association
ELK1,TLR9,5.0,physical association
NME1-NME2,ELK3,20.0,physical association
MAPK3,ELK4,9.0,phosphorylation reaction
MAPK8,ELK4,9.0,phosphorylation reaction
ELL2,IRF4,13.0,physical association
ELN,FN1,13.0,physical association
LGALS3,ELN,3.0,physical association
NID2,ELN,13.0,physical association
ELOF1,TLR9,5.0,physical association
ELOVL1,TLR9,2130.0,physical association
LYL1,ELOVL5,171.0,physical association
ELP2,IKBKAP,31.0,physical association
ELP3,ELP4,10.0,physical association
ELP3,IKBKAP,31.0,physical association
GPS2,EMD,64.0,physical association
HDAC3,EMD,64.0,physical association
LMO7,EMD,64.0,physical association
MYH9,EMD,64.0,physical association
MYO1E,EMD,64.0,physical association
NCOR1,EMD,64.0,physical association
NMI,EMD,64.0,physical association
RNF2,EMD,4574.0,physical association
EMD,SIKE1,64.0,physical association
SPTAN1,EMD,64.0,physical association
SUZ12,EMD,4574.0,physical association
TBL1XR1,EMD,64.0,physical association
LYL1,EME1,171.0,physical association
EMG1,IL13,9.0,physical association
EMR1,SPI1,10.0,physical association
GIPC1,ENG,5.0,physical association
HIF1A,ENG,8.0,physical association
TGFB1,ENG,1.0,physical association
TGFBR1,ENG,11.0,physical association
TGFBR2,ENG,11.0,physical association
ENG,TGFBR3,7.0,physical association
TRIP6,ENG,3.0,physical association
IL7R,ENO1,111.0,physical association
ISG15,ENO1,311.0,physical association
ENO2,IL17B,2592.0,physical association
ENO2,IL7R,111.0,physical association
ENSG00000159186,HMBOX1,619.0,physical association
ENSG00000159186,KRT13,619.0,physical association
ENSG00000159186,KRT15,619.0,physical association
ENSG00000159186,MIPOL1,619.0,physical association
ENSG00000159186,NDC80,619.0,physical association
ENSG00000159186,NT5C2,619.0,physical association
ENSG00000159186,PNMA1,619.0,physical association
RNF2,ENSG00000159186,4574.0,physical association
SUZ12,ENSG00000159186,4574.0,physical association
ENSG00000159186,TFIP11,619.0,physical association
ENSG00000159186,TRIP6,619.0,physical association
ENSG00000159186,USHBP1,619.0,physical association
ENSG00000173366,PALD1,788.0,physical association
ENSG00000173366,PLSCR1,2.0,physical association
ENSG00000173366,STK11IP,788.0,physical association
ENSG00000173366,TOLLIP,788.0,physical association
ENSG00000173366,TRAF3,788.0,physical association
ENSG00000173366,UGGT1,788.0,physical association
ENSG00000173366,UNC93B1,788.0,physical association
XAF1,ENSG00000180152,12.0,physical association
PAK1,ENSG00000186076,2.0,phosphorylation reaction
ENSG00000188223,TEX11,3001.0,physical association
TRIM23,ENSG00000220949,619.0,physical association
YWHAE,ENSG00000237708,123.0,physical association
RNF2,ENSG00000262660,4574.0,physical association
STAT3,ENTPD1,2.0,physical association
ERCC5,EP300,2.0,physical association
EP300,FASLG,46.0,physical association
EP300,FOS,46.0,physical association
FOXG1,EP300,46.0,physical association
EP300,FUT7,32.0,physical association
GABPA,EP300,2.0,physical association
EP300,GAPDH,45.0,physical association
